Date,Close
2018-09-01,278.69999408721924
2018-10-01,266.35000705718994
2018-11-01,277.74999141693115
2018-12-01,262.8000020980835
2019-01-01,278.90000343322754
2019-02-01,295.0000047683716
2019-03-01,293.6000108718872
2019-04-01,290.14999866485596
2019-05-01,264.59999084472656
2019-06-01,270.54998874664307
2019-07-01,265.79999923706055
2019-08-01,253.29999923706055
2019-10-01,263.2999897003174
2019-11-01,264.19999599456787
2020-01-01,251.99999809265137
2020-02-01,254.60000038146973
2020-04-01,235.40000915527344
2020-05-01,242.65000820159912
2020-06-01,271.35000228881836
2020-07-01,285.8999967575073
2020-08-01,304.09998893737793
2020-09-01,302.85000801086426
2020-10-01,304.3499946594238
2020-12-01,351.3999938964844
2021-01-01,357.3499917984009
2021-02-01,409.45000648498535
2021-03-01,400.2999782562256
2021-04-01,447.90000915527344
2021-05-01,468.2499885559082
2021-06-01,429.65002059936523
2021-07-01,448.05002212524414
2021-09-01,409.00001525878906
2021-10-01,437.5500202178955
2021-11-01,427.79998779296875
2021-12-01,445.49999237060547
2022-01-01,431.7999839782715
2022-02-01,444.4499969482422
2022-03-01,474.3000030517578
2022-04-01,439.49999809265137
2022-06-01,371.44999504089355
2022-07-01,358.40001106262207
2022-08-01,351.8500089645386
2022-09-01,344.1999912261963
2022-10-01,341.35000705718994
2022-11-01,372.95000553131104
2022-12-01,380.5500030517578
